AC,priority,label-val,between_connectivity,cluster
A0A3P3VMH0,False,1931,0,0.0
A0A0Q5YSV0,False,1932,0,0.0
A0A0D0Y4E4,False,1933,0,0.0
A0A926VJW0,False,1934,0,0.0
A0A223KTU5,False,1935,0,0.0
A0A7K1KRD1,False,1936,0,0.0
A1KAJ6,False,1937,0,0.0
I0GZD5,False,1938,0,0.0
A0A918DU72,False,1939,0,0.0
A0A511X803,False,1940,0,0.0
A0A1K1LMC4,False,1941,0,0.0
A0A0S9N3A2,False,1942,0,0.0
A0A7X5HT84,False,1928,0,0.0
M1CX49,False,1943,0,0.0
A0A8B8ZJB6,False,1944,0,0.0
Q08F81,False,1945,0,0.0
A0A0M5HU07,False,1946,0,0.0
Q08FQ1,False,1945,0,0.0
A0A2S1H6D4,False,1949,0,0.0
Q5V3A3,False,1950,0,0.0
C4MYM5,False,1951,0,0.0
A0A975H0B0,False,1952,0,0.0
A0A8C4L1X5,False,1953,0,0.0
A0A803SP40,False,1954,0,0.0
A0A0G3BKC5,False,1955,0,0.0
A0A672NRV0,False,1956,0,0.0
A0A426VCH6,False,1957,0,0.0
A0A1I6LIR8,False,1958,0,0.0
A0A8T0E7X3,False,1959,0,0.0
A0A162WM50,False,1960,0,0.0
A0A2K5NK73,False,1961,0,0.0
H7EKH3,False,1962,0,0.0
A0A8C3TIL2,False,1963,0,0.0
A0A5E4QLC6,False,1964,0,0.0
A0A2Z4FMI8,False,1965,0,0.0
A0A3Q2I9L5,False,1966,0,0.0
A0A7L1F5F0,False,1967,0,0.0
A0A1I6HK22,False,1968,0,0.0
A0A093FFN5,False,1969,0,0.0
A0A8C3R7D9,False,1970,0,0.0
X7F4L9,False,1971,0,0.0
A0A6B3UNR6,False,1972,0,0.0
A0A1D7QMJ4,False,1973,0,0.0
A0A6M8HHB8,False,1974,0,0.0
A0A7H0EQH4,False,1975,0,0.0
A0A011NPH7,False,1976,0,0.0
A0A238LBM3,False,1977,0,0.0
A0A1X7NU32,False,1978,0,0.0
A0A1G9K120,False,1979,0,0.0
A0A257F196,False,1980,0,0.0
A0A0V7Z124,False,1981,0,0.0
Q3YZ32,False,1982,0,0.0
I3YA25,False,1983,0,0.0
A0A365U4P5,False,1984,0,0.0
A0A059DVX0,False,1985,0,0.0
A0A317F6G1,False,1986,0,0.0
A0A840SA41,False,1987,0,0.0
A0A3D9UGQ0,False,1988,0,0.0
W3RD68,False,1989,0,0.0
A0A026WX25,False,1990,0,0.0
A0A4W5R983,False,1991,0,0.0
A0A8S9YVH4,False,1992,0,0.0
A0A7N4PB07,False,1993,0,0.0
A0A8C0FYM4,False,1994,0,0.0
A0A8C3THQ2,False,1995,0,0.0
A0A2P8ND91,False,1996,0,0.0
A0A4D9DPD2,False,1997,0,0.0
A0A6J3AIH6,False,1998,0,0.0
A0A7K7EI96,False,1999,0,0.0
A0A8C3GE18,False,2000,0,0.0
A0A091L7Q2,False,2001,0,0.0
A0A803T2F9,False,2002,0,0.0
G1PPU5,False,2003,0,0.0
A0A803STT9,False,2004,0,0.0
A0A671K3X9,False,2005,0,0.0
A0A851ZJ53,False,2006,0,0.0
A0A7K9TNP4,False,2007,0,0.0
A0A2G9SG41,False,2008,0,0.0
H3CK04,False,2009,0,0.0
A0A5E4QNA2,False,2010,0,0.0
A0A8T0F838,False,2011,0,0.0
A0A8B9DR51,False,2012,0,0.0
A0A671NSI1,False,2013,0,0.0
A0A6J2VR94,False,2014,0,0.0
A0A093BMQ0,False,2015,0,0.0
A0A7J8J8V6,False,2016,0,0.0
A0A7K9XZJ5,False,2017,0,0.0
F6REX3,False,2018,0,0.0
A0A914CS49,False,2019,0,0.0
A0A423TA27,False,2020,0,0.0
A0A8T2JNI8,False,2021,0,0.0
A0A3B5R9A9,False,2022,0,0.0
A0A7L1ZW57,False,2023,0,0.0
A0A7K9MVB4,False,2024,0,0.0
A0A3Q1M2B2,False,2025,0,0.0
A0A3Q0HI22,False,2026,0,0.0
A0A3P9AJL6,False,2027,0,0.0
A0A452ESQ6,False,2028,0,0.0
A0A5B1LWT4,False,2029,0,0.0
A0A975MSM2,False,2030,0,0.0
R5Y4Y9,False,2031,0,0.0
A0A7W6P1H3,False,2032,0,0.0
A0A1Q4WXI2,False,2033,0,0.0
A0A1M5XYG4,False,2034,0,0.0
A0A0A6UBS1,False,2035,0,0.0
A0A8H6W332,False,2036,0,0.0
A0A1W2END6,False,2037,0,0.0
A0A1H1W6E7,False,2038,0,0.0
A0A317CL44,False,2039,0,0.0
A0A7I8N1Z3,False,2040,0,0.0
A0A178XG46,False,2041,0,0.0
A0A326U9L6,False,2042,0,0.0
A0A939G159,False,2043,0,0.0
W6YJX3,False,2044,0,0.0
A0A484F8J6,False,2045,0,0.0
A0A2T2N3F4,False,2046,0,0.0
A0A8H5H8B3,False,2047,0,0.0
A0A165XQ95,False,2048,0,0.0
A0A093YE90,False,2049,0,0.0
A0A0G2FDQ5,False,2050,0,0.0
G1X7P9,False,2051,0,0.0
A0A0L6WMZ8,False,2052,0,0.0
A0A5C2RSF1,False,2053,0,0.0
A0A8H6AIK7,False,2054,0,0.0
A0A3M7M4W0,False,2055,0,0.0
A0A8H4LIF7,False,2056,0,0.0
G2QAB5,False,2057,0,0.0
A0A7C8I113,False,2058,0,0.0
A0A1Z5TQL1,False,2059,0,0.0
A0A1B8CV13,False,2060,0,0.0
A0A8H5FT55,False,2061,0,0.0
A0A067P559,False,2062,0,0.0
A0A395NMU0,False,2063,0,0.0
A0A8X8XNC6,False,2064,0,0.0
A0A1V4AD59,False,2065,0,0.0
A0A8H6NRB1,False,2066,0,0.0
A0A925F2J0,False,2067,0,0.0
A0A232M0C2,False,2068,0,0.0
A0A5A7T3P0,False,2069,0,0.0
A0A6P5RPS4,False,2070,0,0.0
A0A846QHV1,False,2071,0,0.0
G2GYU1,False,2072,0,0.0
A2Z416,False,2073,0,0.0
A0A2G9HGT6,False,2074,0,0.0
A0A1H2IDW8,False,2075,0,0.0
A0A8B7C8F6,False,2076,0,0.0
A0A6I4TQR8,False,2077,0,0.0
W9RIG5,False,2078,0,0.0
A0A5A7VGI6,False,2079,0,0.0
A0A814BMM9,False,2080,0,0.0
A0A093Y7D9,False,2081,0,0.0
A0A1S3XXM8,False,2082,0,0.0
C0ZG30,False,2083,0,0.0
A0A1I0BV11,False,2084,0,0.0
R9JSS4,False,2085,0,0.0
A0A437AGY0,False,2086,0,0.0
A0A3N2MF02,False,2087,0,0.0
A0A4R5P2U8,False,2088,0,0.0
A0A0U5AYA7,False,2089,0,0.0
N2ADR7,False,2090,0,0.0
A0A4R5P2Q6,False,2091,0,0.0
A0A426DMY5,False,2092,0,0.0
A0A7G1G5B8,False,2093,0,0.0
G5IHF9,False,2094,0,0.0
A0A317CPL0,False,2095,0,0.0
A0A1Y1WTJ8,False,2096,0,0.0
R7J787,False,2097,0,0.0
A0A0B7H0A8,False,2098,0,0.0
A0A1H8IQ55,False,2099,0,0.0
A0A1Y1VKB9,False,2100,0,0.0
A0A397TMB7,False,2101,0,0.0
Q8RIE6,False,2102,0,0.0
A0A231RGD2,False,2103,0,0.0
A0A512D9Z8,False,2104,0,0.0
A0A429B7N0,False,2105,0,0.0
A0A8J3CDS2,False,2106,0,0.0
A0A2M9IKY1,False,2107,0,0.0
A0A0M8QI44,False,2108,0,0.0
A0A5S9R1C5,False,2109,0,0.0
D3VGK3,False,2110,0,0.0
A0A5R8Q7A2,False,2111,0,0.0
A0A853BTL4,False,2112,0,0.0
A0A841DSU0,False,2113,0,0.0
A0A7W7QQK3,False,2114,0,0.0
A0A370HHB1,False,2115,0,0.0
A0A840IVU1,False,2116,0,0.0
A0A2K8UI29,False,2117,0,0.0
R5WH74,False,2118,0,0.0
A0A1H9TP53,False,2119,0,0.0
A0A7Y8X4D1,False,2108,0,0.0
A0A851EPV3,False,2120,0,0.0
A0A665UAF1,False,2121,0,0.0
A0A919IDH5,False,2122,0,0.0
A0A0D2RDE3,False,2123,0,0.0
R7PEN1,False,2124,0,0.0
A0A813EYT0,False,2125,0,0.0
A0A8H4IXX6,False,2126,0,0.0
A0A7K7DMD1,False,2127,0,0.0
A0A915UGR3,False,2128,0,0.0
A0A2G8S704,False,2129,0,0.0
A0A2G8LB58,False,2130,0,0.0
A0A6J0KYH5,False,2131,0,0.0
A0A6G0X7M3,False,2132,0,0.0
A0A1I4H6F9,False,2133,0,0.0
A0A323UZ27,False,2134,0,0.0
A0A8J2VYN2,False,2135,0,0.0
A0A151PFE5,False,2136,0,0.0
A0A830EJ25,False,2137,0,0.0
A0A9D3P379,False,2138,0,0.0
B6QQR8,False,2139,0,0.0
A0A8H4KIK1,False,2140,0,0.0
A0A8K0G1H3,False,2141,0,0.0
A0A1L9R5M2,False,2142,0,0.0
K6VEN5,False,2143,0,0.0
A0A8B6ZT29,False,2144,0,0.0
A0A7L2N3A1,False,2145,0,0.0
A0A851LB46,False,2146,0,0.0
A0A091G7Q8,False,2147,0,0.0
A0A819V1R8,False,2148,0,0.0
H2M3U9,False,2149,0,0.0
A0A1S3PJ14,False,2150,0,0.0
A0A7J8T5C3,False,2151,0,0.0
H8MIZ1,False,2152,0,0.0
A0A7K8CXI1,False,2153,0,0.0
A0A0U1RS25,False,2154,0,0.0
A0A4U0TMY9,False,2155,0,0.0
A0A1I0MA02,False,2156,0,0.0
A0A4Q2KBL6,False,2157,0,0.0
F6UMR7,False,2158,0,0.0
A0A0C5WVI1,False,2159,0,0.0
A0A1I7NFA2,False,2160,0,0.0
A0A327QBI8,False,2161,0,0.0
A0A1H3NYA1,False,2162,0,0.0
A0A0N7HYC8,False,2163,0,0.0
A0A410PU02,False,2164,0,0.0
A0A380NM56,False,2165,0,0.0
S9QA43,False,2166,0,0.0
A0A239QUF3,False,2167,0,0.0
A0A2K8UET9,False,2168,0,0.0
A0A0U1L0J8,False,2169,0,0.0
M5U1E0,False,2170,0,0.0
D4INY0,False,2171,0,0.0
A0A099GL67,False,2172,0,0.0
F0GXJ1,False,2173,0,0.0
A0A939JS19,False,2174,0,0.0
A0A1M7SZF5,False,2175,0,0.0
A0A222SJN5,False,2176,0,0.0
A1ZEM9,False,2177,0,0.0
A0A1E3XD48,False,2178,0,0.0
A0A949JY68,False,2179,0,0.0
A0A5K7Z3B2,False,2180,0,0.0
Q12SI3,False,2181,0,0.0
A0A1R3ST94,False,2182,0,0.0
A0A388TDE7,False,2183,0,0.0
A0A6N8J3S1,False,2184,0,0.0
A0A6B9TBB7,False,2185,0,0.0
A0A1G7IJT4,False,2186,0,0.0
A0A3N1XR67,False,2187,0,0.0
V7I5V8,False,2188,0,0.0
A0A162FBF2,False,2189,0,0.0
A0A286IKX1,False,2190,0,0.0
R6KLA4,False,2191,0,0.0
A0A317CBH3,False,2192,0,0.0
A0A8F3E0S1,False,2193,0,0.0
A0A1G6E4S6,False,2194,0,0.0
A0A1Y3VY82,False,2195,0,0.0
R7ZWR6,False,2196,0,0.0
A0A177IUY5,False,2197,0,0.0
A0A562IPR9,False,2198,0,0.0
A0A3B7MT30,False,2199,0,0.0
A0A410JWW1,False,2200,0,0.0
K9QPU1,False,2201,0,0.0
A0A6L9LXQ6,False,2202,0,0.0
K9E3Y9,False,2203,0,0.0
A0A191ZEC9,False,2204,0,0.0
A0A511V816,False,2205,0,0.0
Q9CC83,False,2206,0,0.0
S0JFI7,False,2207,0,0.0
A0A7I7SPW0,False,2208,0,0.0
A0A1S8SZC1,False,2209,0,0.0
A0A4R0XTT6,False,2210,0,0.0
A0A517Z7K6,False,2211,0,0.0
A0A2T6E8A4,False,2212,0,0.0
F4L2J6,False,2213,0,0.0
A0A0F2JBY2,False,2214,0,0.0
A0A3A9A6Q2,False,2215,0,0.0
A0A1Q8ZDC1,False,2216,0,0.0
A0A6N7KRS3,False,2217,0,0.0
A0A7W7VSG9,False,2218,0,0.0
A0A930T6R5,False,2219,0,0.0
A0A8J3XVG6,False,2220,0,0.0
A0A918DS75,False,2221,0,0.0
A0A4Q7ZUC7,False,2222,0,0.0
A0A1I3PZI3,False,2223,0,0.0
Q0KC53,False,2224,0,0.0
A0A5N7MNA1,False,2225,0,0.0
A0A8A4TGG3,False,2226,0,0.0
A0A2K8SUF7,False,2227,0,0.0
K1WZM1,False,2228,0,0.0
A0A0D2FXI6,False,2229,0,0.0
W1NNE1,False,2230,0,0.0
Q6CBJ7,False,2231,0,0.0
A0A1B9EP58,False,2232,0,0.0
A0A7Y9DXB6,False,2233,0,0.0
A0A7K2Z2X7,False,2234,0,0.0
A0A1Y2M6I1,False,2235,0,0.0
A0A974T4X9,False,2236,0,0.0
X0BG57,False,2237,0,0.0
A0A852PKG1,False,2238,0,0.0
B2IF58,False,2239,0,0.0
A0A4Z0R118,False,2240,0,0.0
A0A4Q4UZJ2,False,2241,0,0.0
H3SK89,False,2242,0,0.0
A0A4U7F0N7,False,2243,0,0.0
A0A5R9GVE3,False,2244,0,0.0
A0A0K3CB05,False,2245,0,0.0
S2E119,False,2246,0,0.0
A0A2P5HMM6,False,2247,0,0.0
A0A0F7FJ02,False,2248,0,0.0
F0TBJ1,False,2249,0,0.0
A0A218ZVV0,False,2250,0,0.0
M0CL37,False,2251,0,0.0
A0A2S7R4R0,False,2252,0,0.0
A0A1B8C7F3,False,2253,0,0.0
A0A151Z3L4,False,2254,0,0.0
A0A1J9RB95,False,2255,0,0.0
A0A7N8XLS8,False,2256,0,0.0
A0A3P9P2B8,False,2257,0,0.0
A0A3Q0FXL2,False,2258,0,0.0
A0A7L4MMS2,False,2259,0,0.0
F4GE64,False,2260,0,0.0
A0A8T0N4W9,False,2261,0,0.0
I1RQS9,False,2262,0,0.0
Q6L1A1,False,2263,0,0.0
A0A3N5A370,False,2264,0,0.0
A0A1B1MQ66,False,2265,0,0.0
A0A6P6HXT7,False,2266,0,0.0
A0A6N7I564,False,2267,0,0.0
A0A0P0ACV1,False,2268,0,0.0
A0A060JHN7,False,2269,0,0.0
A0A8C3B9J4,False,2270,0,0.0
N2J617,False,2271,0,0.0
A0A8H7FI23,False,2272,0,0.0
A0A2K5CA04,False,2273,0,0.0
U2EHP5,False,2274,0,0.0
A0A8D2N5G0,False,2275,0,0.0
F9WFG0,False,2276,0,0.0
A0A926SR90,False,2277,0,0.0
A0A1V9KA74,False,2278,0,0.0
A0A0X3VG75,False,2279,0,0.0
E9SXR6,False,2280,0,0.0
A0A8S4NHS4,False,2281,0,0.0
A0A6I2FUM6,False,2282,0,0.0
A0A149VVA1,False,2283,0,0.0
A0A370DRH9,False,2284,0,0.0
A0A4W4GNF0,False,2285,0,0.0
A0A2P6MFJ1,False,2286,0,0.0
A0A1S9CSF0,False,2287,0,0.0
A0A967B7C6,False,2288,0,0.0
A0A8X6SJV0,False,2289,0,0.0
A0A562UPX9,False,2290,0,0.0
A0A517NAI5,False,2291,0,0.0
A0A0C9VD46,False,2292,0,0.0
A0A926DRY5,False,2293,0,0.0
A0A6S6R166,False,2294,0,0.0
A0A4R3MBX6,False,2295,0,0.0
A0A5B8MWZ2,False,2296,0,0.0
A0A7W8DGX5,False,2297,0,0.0
A0A4S1ZGN2,False,2298,0,0.0
A0A923KUY8,False,2299,0,0.0
A0A0R0GIY4,False,2300,0,0.0
A0A4V2SK14,False,2301,0,0.0
A0A088QVT0,False,2302,0,0.0
A0A942LYH7,False,2303,0,0.0
A0A087MG72,False,2304,0,0.0
A0A1S2VJ57,False,2305,0,0.0
A0A8X7MX09,False,2306,0,0.0
A0A252F7T8,False,2307,0,0.0
B4WR01,False,2308,0,0.0
A0A1H9SVQ5,False,2309,0,0.0
A0A5C5XNG5,False,2310,0,0.0
D4GHK4,False,2311,0,0.0
A0A428UGA3,False,2312,0,0.0
A0A7X6HHB3,False,2313,0,0.0
A0A3N4Z6X0,False,2314,0,0.0
A0A1I0M663,False,2315,0,0.0
A0A1V1NZQ1,False,2316,0,0.0
A0A1E8EX59,False,2317,0,0.0
A0A2A9DTA5,False,2318,0,0.0
A0A4Y2M2R3,False,2319,0,0.0
A0A0X1T8V1,False,2320,0,0.0
A0A3B0B5Z6,False,2321,0,0.0
A0A927GIC9,False,2322,0,0.0
A0A919IR68,False,2323,0,0.0
A0A1C6S9T6,False,2324,0,0.0
A0A168MH23,False,2325,0,0.0
A0A2A6RKR1,False,2326,0,0.0
A0A0F0CK75,False,2327,0,0.0
A0A1U9JIB6,False,2328,0,0.0
A0A3S8ZR42,False,2329,0,0.0
W0DLR7,False,2330,0,0.0
A0A1I6J5T3,False,2331,0,0.0
A0A2P4UIG4,False,2332,0,0.0
A0A8J8H494,False,2333,0,0.0
A0A1Q8ZCU1,False,2334,0,0.0
A1WT86,False,2335,0,0.0
A0A1Y2CAF0,False,2336,0,0.0
M0C2Y0,False,2337,0,0.0
A0A067CRB4,False,2338,0,0.0
A0A366C1E2,False,2339,0,0.0
A0A7Y6NLU2,False,2340,0,0.0
A0A663DY78,False,2341,0,0.0
A0A6N1YC10,False,2342,0,0.0
A0A852HD94,False,2343,0,0.0
A0A7U8C4S9,False,2344,0,0.0
A0A1Y1SE87,False,2345,0,0.0
A0A1V9K855,False,2346,0,0.0
A0A8B8AL23,False,2347,0,0.0
A0A132PVC6,False,2348,0,0.0
A0A418WZ42,False,2349,0,0.0
A0A511ATT6,False,2350,0,0.0
A0A2U2YZ32,False,2351,0,0.0
A0A852UKJ7,False,2352,0,0.0
A0A662Z2V7,False,2353,0,0.0
A0A2N5M477,False,2354,0,0.0
J4TJ96,False,2355,0,0.0
A0A2S2FA19,False,2353,0,1.0
C0Z547,False,2356,0,0.0
A0A5E4PZT5,False,2357,0,0.0
A0A8J3ZMF4,False,2358,0,0.0
A0A914JD79,False,2359,0,0.0
A0A8C0LW35,False,2360,0,0.0
A0A7N4PJV4,False,2361,0,0.0
A0A8T3DK39,False,2362,0,0.0
A0A6C2YN00,False,2363,0,0.0
A0A2V3WKS9,False,2364,0,0.0
A0A5Q0BGH7,False,2365,0,0.0
V9G3F7,False,2366,0,0.0
A0A6M3YN94,False,2367,0,0.0
A0A261U5B8,False,2368,0,0.0
A0A2H5EUF3,False,2369,0,0.0
B6JD96,False,2370,0,0.0
A0A8J2LKA9,False,2371,0,0.0
A0A345ARL4,False,2372,0,0.0
A0A1Y2K9M3,False,2373,0,0.0
Q604A3,False,2374,0,0.0
A0A542Q2W9,False,2375,0,0.0
A0A6C0R0W4,False,2376,0,0.0
A0A0J1FS56,False,2377,0,0.0
A0A2P1CEX8,False,2378,0,0.0
A0A5J4IX58,False,2379,0,0.0
A0A0U3E9R5,False,2380,0,0.0
A0A8E5UWN6,False,2381,0,0.0
A0A4D6B609,False,2382,0,0.0
E8QXG6,False,2383,0,0.0
A0A6C2YLP1,False,2384,0,0.0
A0A1V3IEI6,False,2385,0,0.0
A0A926EJ01,False,2386,0,0.0
C7H3I1,False,2387,0,0.0
A0A6M0QCF5,False,2388,0,0.0
A0A072PGQ5,False,2389,0,0.0
A0A2S8WKF2,False,2390,0,0.0
A0A926I7X9,False,2391,0,0.0
A0A2S5XA59,False,2392,0,0.0
A0A384AJI7,False,2393,0,0.0
W9G1B4,False,2394,0,0.0
A0A918DR50,False,2395,0,0.0
A0A8C5K5T7,False,2396,0,0.0
A0A4Y1WQV4,False,2397,0,0.0
A0A8J7GKD9,False,2398,0,0.0
A0A1M4WED5,False,2399,0,0.0
W1N706,False,2400,0,0.0
A0A852VSJ4,False,2401,0,0.0
A0A3L9DT49,False,2402,0,0.0
D7UVR7,False,2403,0,0.0
A0A2H5ZU47,False,2404,0,0.0
A0A369QVC6,False,2405,0,0.0
C1E864,False,2406,0,0.0
A0A2V4XTC6,False,2407,0,0.0
A0A926VS40,False,2408,0,0.0
A0A3N0E6H6,False,2409,0,0.0
A0A6H1A719,False,2410,0,0.0
K9GFX1,False,2411,0,0.0
A0A1Y0KV13,False,2412,0,0.0
A0A5S9NP65,False,2413,0,0.0
A0A328PCM2,False,2414,0,0.0
A0A7V7FMK8,False,2415,0,0.0
A0A103E209,False,2416,0,0.0
A0A1E5CNV7,False,2417,0,0.0
A0A317NEF4,False,2418,0,0.0
A0A5N8YVD6,False,2419,0,0.0
D9QSE2,False,2420,0,0.0
A0A923SHD3,False,2421,0,0.0
A0A4V1VGK1,False,2422,0,0.0
A0A812WTB9,False,2423,0,0.0
A0A975HNR7,False,2424,0,0.0
A0A3S0ADP8,False,2425,0,0.0
A0A7W8HE37,False,2426,0,0.0
Q04FF2,False,2428,0,0.0
A0A1W2BQD2,False,2429,0,0.0
A0A1B8UM40,False,2430,0,0.0
A0A1U7MTR2,False,2431,0,0.0
E3DLQ2,False,2432,0,0.0
A0A662Z7L4,False,2428,0,2.0
Q5FS55,False,2433,0,0.0
H5UTC0,False,2434,0,0.0
G9YJY0,False,2435,0,0.0
A0A1M5LPK1,False,2436,0,0.0
A0A0F5QAS9,False,2437,0,0.0
A0A1K1M918,False,2438,0,0.0
A0A1M5BFP4,False,2439,0,0.0
A0A2C6MJ43,False,2440,0,0.0
A0A0V0ZA30,False,2441,0,0.0
A0A0A2FV55,False,2442,0,0.0
A0A1I5ZX34,False,2443,0,0.0
A0A0M2WMD0,False,2444,0,0.0
A0A397LGV6,False,2445,0,0.0
A0A844AN07,False,2446,0,0.0
A0A6L3ZJR9,False,2447,0,0.0
A0A2T8HU84,False,2448,0,0.0
A0A7W3TI17,False,2449,0,0.0
F5SX16,False,2450,0,0.0
A8DW17,False,2451,0,0.0
A0A7H5F3Q8,False,2452,0,0.0
A0A0N0V585,False,2453,0,0.0
A0A239FGI0,False,2454,0,0.0
A0A1M6KBF9,False,2455,0,0.0
A0A4Q2EDN2,False,2456,0,0.0
A0A401Y2A4,False,2457,0,0.0
A0A5P9HJT0,False,2458,0,0.0
W8QE13,False,2459,0,0.0
A0A432ZSU0,False,2460,0,0.0
F7Q1E6,False,2461,0,0.0
A0A174F9P1,False,2462,0,0.0
K0NPX0,False,2463,0,0.0
A0A1B2HN26,False,2464,0,0.0
A0A3P3VM98,False,2465,0,0.0
R7BLF0,False,2466,0,0.0
A0A7Y9E5F8,False,2467,0,0.0
A0A5S9IRK3,False,2468,0,0.0
A0A4S8FDU4,False,2469,0,0.0
A0A6I0FE55,False,2470,0,0.0
A0A5D8Q7M3,False,2471,0,0.0
A0A257LZN9,False,2472,0,0.0
A0A8J7KJS5,False,2473,0,0.0
D6YBE7,False,2474,0,0.0
I4EZR4,False,2475,0,0.0
A0A5C5X9B0,False,2476,0,0.0
A0A518IUE7,False,2477,0,0.0
A0A3N4N765,False,2478,0,0.0
A0A4D6HFY6,False,2479,0,0.0
A0A251WX72,False,2480,0,0.0
F3NRG1,False,2481,0,0.0
A0A1M4SKV5,False,2482,0,0.0
A0A2N5H3H0,False,2483,0,0.0
A0A176TAS4,False,2484,0,0.0
A0A556MTB3,False,2485,0,0.0
U4KHM1,False,2486,0,0.0
A0A7D3VQY9,False,2487,0,0.0
A0A925MKI9,False,2488,0,0.0
A0A7W8ILS1,False,2489,0,0.0
A0A0T0MKL8,False,2490,0,0.0
A0A432MQ15,False,2491,0,0.0
A0A7S8RG02,False,2492,0,0.0
A0A851P9I6,False,2493,0,0.0
A0A7D5MWZ5,False,2494,0,0.0
A0A8D5JT84,False,2495,0,0.0
A0A1H9XV32,False,2496,0,0.0
A0A364RFE5,False,2497,0,0.0
A0A101JI57,False,2498,0,0.0
A0A7T0JMA2,False,2499,0,0.0
A0A812PCL4,False,2500,0,0.0
A0A521CYC7,False,2501,0,0.0
Q7CW18,False,2502,0,0.0
A0A873W968,False,2503,0,0.0
A0A1Y5TNV4,False,2504,0,0.0
A0A0H2USH5,False,2505,0,0.0
A0A0N0NCT3,False,2506,0,0.0
A0A931GMY0,False,2507,0,0.0
A0A372FUT0,False,2508,0,0.0
U4K2B8,False,2509,0,0.0
Q725R6,False,2510,0,0.0
A0A8J6QSD5,False,2511,0,0.0
W9DN47,False,2512,0,0.0
G9PGH8,False,2513,0,0.0
A0A5A5TBC3,False,2514,0,0.0
A0A2R7LBG0,False,2515,0,0.0
A0A1D3TNW4,False,2516,0,0.0
A0A5C6CDX8,False,2517,0,0.0
A0A0F7KQC8,False,2518,0,0.0
A0A2A4FQN2,False,2519,0,0.0
A0A6P4JB62,False,2520,0,0.0
D3HNM3,False,2521,0,0.0
A0A0D7P1M7,False,2522,0,0.0
A0A5J5GRY1,False,2523,0,0.0
A0A1K2HQV2,False,2524,0,0.0
A0A0Q7L8Q8,False,2525,0,0.0
A0A975J905,False,2526,0,0.0
A0A0K2SPV5,False,2527,0,0.0
A0A0S4KM59,False,2528,0,0.0
B8GU75,False,2529,0,0.0
H1XPD6,False,2530,0,0.0
A0A081FVB6,False,2531,0,0.0
C6PPC3,False,2532,0,0.0
A0A553H2Y0,False,2533,0,0.0
A0A380BZB5,False,2534,0,0.0
M4RPI6,False,2535,0,0.0
F2NC72,False,2536,0,0.0
U3U891,False,2537,0,0.0
A0A0U5AT84,False,2538,0,0.0
I8U7E1,False,2539,0,0.0
I2BAL0,False,2540,0,0.0
C5WDM6,False,2541,0,0.0
A0A5B8FHN0,False,2542,0,0.0
A0A6J2N9M5,False,2543,0,0.0
A0A667H2A1,False,2544,0,0.0
A0A1Q9EJD8,False,2545,0,0.0
A0A848FBU9,False,2546,0,0.0
A0A9E7R005,False,2547,0,0.0
A0A8J3DRN9,False,2548,0,0.0
A0A143QE35,False,2549,0,0.0
A0A835NTV6,False,2550,0,0.0
A0A8C0VBH4,False,2551,0,0.0
A0A1C3EC45,False,2552,0,0.0
A0A8C7IQV2,False,2553,0,0.0
A0A840Y4A3,False,2554,0,0.0
A0A7K9KK34,False,2555,0,0.0
A0A1H7LQK5,False,2556,0,0.0
A0A7L5ZG67,False,2557,0,0.0
A0A6G4UWQ1,False,2558,0,0.0
A0A3Q4MAG3,False,2559,0,0.0
A0A941EWB3,False,2560,0,0.0
A0A8C2WCN4,False,2561,0,0.0
A0A8B8IVW0,False,2562,0,0.0
A0A2T7G2D5,False,2563,0,0.0
A0A7L2FGQ1,False,2564,0,0.0
I0YLR2,False,2565,0,0.0
A0A671REL5,False,2566,0,0.0
A0A3S3NIW9,False,2567,0,0.0
A0A1B6YQP2,False,2568,0,0.0
A0A8C4GYU0,False,2569,0,0.0
A0A8T2WBN9,False,2570,0,0.0
K0R9M3,False,2571,0,0.0
A0A852N4D9,False,2572,0,0.0
A0A0F7KSY6,False,2573,0,0.0
A0A8C3BIE6,False,2574,0,0.0
A0A091S0I3,False,2575,0,0.0
A0A452H5W0,False,2576,0,0.0
H3BCG8,False,2577,0,0.0
A0A8C9IIT8,False,2578,0,0.0
A0A7E6E8M2,False,2579,0,0.0
A0A259TUK1,False,2580,0,0.0
A0A951UD89,False,2581,0,0.0
A0A4Q7E1W7,False,2582,0,0.0
A0A0C1QM00,False,2583,0,0.0
A0YPZ1,False,2584,0,0.0
A0A2A2TIM4,False,2585,0,0.0
K9WTA7,False,2586,0,0.0
A0A2T1CLB1,False,2587,0,0.0
A0A0A6P4E9,False,2588,0,0.0
A0A251WJM8,False,2589,0,0.0
A0A930SSS4,False,2590,0,0.0
A0A6J4XTS4,False,2591,0,0.0
A0A1U7I8E5,False,2592,0,0.0
A0A0J9EYZ6,False,2593,0,0.0
A0A367PRL7,False,2594,0,0.0
Q54ZB2,False,2595,0,0.0
R5TJ45,False,2596,0,0.0
Q4C261,False,2597,0,0.0
A0A1Z4RDN9,False,2598,0,0.0
A0A4R3YC81,False,2599,0,0.0
A0A6G8Q2Y0,False,2600,0,0.0
A0A8C4UIW8,False,2601,0,0.0
A0A0J1G0W3,False,2602,0,0.0
A0A6I8P683,False,2603,0,0.0
A0A6J0M9I2,False,2604,0,0.0
A0A914TC98,False,2605,0,0.0
A0A0V1NAA0,False,2606,0,0.0
